,Title,Original search,Url
977,襄阳市汉江水环境保护建设项目（第一期乡镇污水收 …,湖南省永州市祁阳县12个建制镇污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201711/t20171113_9151194.htm
978,永州首个中心城区供水和污水处理PPP项目签约,湖南省永州市道县工业污水处理PPP项目,http://www.ccgp.gov.cn/specialtopic/pppzt/news/201604/t20160420_6692181.htm
979,永州首个PPP项目签约_中国政府采购网,湖南省永州市道县工业污水处理PPP项目,http://www.ccgp.gov.cn/ppp/zx/df/hunan/201604/t20160419_6688200.htm
980,湖南生活垃圾焚烧发电PPP项目合同范本出台 三个系 …,湖南省湘西州龙山县城镇污水处理PPP项目,http://www.ccgp.gov.cn/ppp/zx/df/hunan/201710/t20171009_8947837.htm
981,湖南永州生活垃圾焚烧发电特许经营项目案例分析_ …,湖南省永州市道县工业污水处理PPP项目,http://www.ccgp.gov.cn/ppp/jyal/201609/t20160913_7307282.htm
982,湖南衡阳财政：规范“三项工作”助推PPP项目实施_中 …,湖南省衡阳市衡山县开云新城及乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/ppp/zx/df/hunan/201812/t20181226_11421080.htm
983,五矿二十三冶首个PPP项目落地湖南龙山县,湖南省湘西州龙山县城镇污水处理PPP项目,http://www.ccgp.gov.cn/specialtopic/pppzt/news/201507/t20150716_5566977.htm
984,水城县城镇污水处理一体化PPP项目（1、2标段）中 …,湖南省湘西州龙山县城镇污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201707/t20170714_8524879.htm
985,黎平县城乡污水处理厂网一体化PPP项目中标（成 …,鄂城区城乡一体化污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201809/t20180903_10607901.htm
986,习水县城乡生活垃圾一体化PPP项目中标（成交）公告,湖南省衡阳市衡南县城乡污水处理一体化PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201802/t20180213_9592404.htm
987,国家税务总局衡山县税务局其他安全设备电子卖场采 …,湖南省衡阳市衡山县开云新城及乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/zygg/cjgg/201907/t20190702_12374960.htm
988,湖南衡阳西渡高新技术产业园界牌陶瓷工业园管委会 …,湖南省衡阳市衡山县开云新城及乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201709/t20170911_8828645.htm
989,湖南省煤田地质局第三勘探队360型旋挖钻机设备采 …,湖南省衡阳市衡山县开云新城及乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201909/t20190902_12814127.htm
990,山东省济南市长清产业新城PPP项目预成交结果公示,湖南省衡阳市衡山县开云新城及乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181218_11367698.htm
991,祁东县城市管理行政执法局祁东县生活垃圾焚烧发 …,湖南省衡阳市衡山县开云新城及乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201811/t20181130_11242732.htm
992,邵阳市财政局“六项机制”加速PPP项目落地_中国政府 …,湖南省邵阳市邵阳县第二污水处理厂+PPP+项目,http://www.ccgp.gov.cn/ppp/zx/df/hunan/201709/t20170901_8779613.htm
993,山东省泗水县第二污水处理厂PPP项目公开招标预中 …,湖南省邵阳市邵阳县第二污水处理厂+PPP+项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201709/t20170918_8860427.htm
994,和县第二污水处理厂PPP项目咨询服务机构(MASCG …,湖南省邵阳市邵阳县第二污水处理厂+PPP+项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201904/t20190419_11937876.htm
995,临泽县住房和城乡建设局临泽县第二污水处理厂PPP …,湖南省邵阳市邵阳县第二污水处理厂+PPP+项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201704/t20170401_8072618.htm
996,广西真诚工程咨询有限公司关于合浦县2014年第五 …,湖南省邵阳市邵阳县第二污水处理厂+PPP+项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201411/t20141107_4710748.htm
997,PPP模式的优点 - 中国政府采购网,湖南省长沙市浏阳市污水处理厂网一体PPP项目（新建）,http://www.ccgp.gov.cn/specialtopic/pppzt/msjx/201411/t20141105_4700575.htm
998,PPP模式的分类 - 中国政府采购网,湖南省长沙市浏阳市污水处理厂网一体PPP项目（新建）,http://www.ccgp.gov.cn/specialtopic/pppzt/msjx/201411/t20141105_4700568.htm
999,马洲污水处理厂（一期）工程PPP项目资格预审结果 …,漳州市东墩污水处理厂二期PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201906/t20190628_12355168.htm
1000,潢川县淮利城市污水处理有限责任公司物业保洁等服 …,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190815_12689816.htm
1001,潢川县城市污水处理PPP项目资格预审公告,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201606/t20160621_6931863.htm
1002,潢川县淮利城市污水处理有限责任公司污水处理药剂 …,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201908/t20190806_12620995.htm
1003,潢川县城市污水处理PPP项目资格预审结果公告,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201607/t20160721_7078746.htm
1004,潢川县城市管理局污水处理厂污泥资源化利用工程招 …,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201909/t20190912_12899000.htm
1005,潢川县城市公用事业服务中心潢川县污水处理厂扩建 …,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201512/t20151230_6410105.htm
1006,潢川县淮利污水公司污水处理设备采购项目招标公告,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201802/t20180227_9615854.htm
1007,潢川县淮利城市污水处理有限责任公司沉淀池污泥排 …,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181218_11370497.htm
1008,河南省潢川县污水处理厂除磷脱氮技术改造工程中标 …,潢川县污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201711/t20171102_9098590.htm
1009,烟台化学工业园管理服务中心烟台化学工业园公共管 …,烟台化学工业园污水处理厂项目,http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/201903/t20190312_11745022.htm
1010,甘肃（武威）国际陆港管委会甘肃（武威）国际陆港 …,甘肃（武威）国际陆港污水处理厂及配套管网工程,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201801/t20180114_9475806.htm
1011,镇原县工业和信息化局镇原县金龙工业集中区污水处 …,甘肃省庆阳市镇原县金龙工业集中区污水处理厂及管网建设一期项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201806/t20180605_10045969.htm
1012,甘谷县住房和城乡建设局甘谷县磐安镇污水处理厂工 …,甘肃省甘谷县磐安镇污水处理厂工程,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201905/t20190517_12093120.htm
1013,瓜州县污水处理工程 PPP 项目,甘肃省酒泉市瓜州县污水处理工程PPP项目,http://www.ccgp.gov.cn/oss/download?uuid=DBA10683428D2F5842239FAD0371C2
1014,瓜州县污水处理工程PPP项目中标公告,甘肃省酒泉市瓜州县污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201807/t20180727_10361474.htm
1015,瓜州县污水处理工程PPP项目资格预审公告,甘肃省酒泉市瓜州县污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201806/t20180601_10025515.htm
1016,瓜州县住房和城乡建设局瓜州县污水处理工程PPP项 …,甘肃省酒泉市瓜州县污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201807/t20180719_10312108.htm
1017,瓜州县污水处理工程PPP项目公开招标公告,甘肃省酒泉市瓜州县污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201806/t20180627_10171910.htm
1018,酒泉市瓜州县污水处理中心设备更换采购项目中标公告,甘肃省酒泉市瓜州县污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201801/t20180112_9475215.htm
1019,电白区生活污水处理设施整区捆绑PPP项目成交公告,电白区生活污水处理设施整区捆绑PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201702/t20170222_7941543.htm
1020,电白区生活污水处理设施整区捆绑PPP项目预成交公告,电白区生活污水处理设施整区捆绑PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201702/t20170214_7920120.htm
1021,电白区生活污水处理设施整区捆绑PPP项目资格预审 …,电白区生活污水处理设施整区捆绑PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201611/t20161109_7556054.htm
1022,茂名市电白区正式启动镇、村生活污水处理设施整区 …,电白区生活污水处理设施整区捆绑PPP项目,http://www.ccgp.gov.cn/ppp/zx/df/guangdong/201703/t20170314_7997899.htm
1023,茂名市电白区生活污水处理设施全区捆绑PPP项目咨 …,电白区生活污水处理设施整区捆绑PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201610/t20161025_7481328.htm
1024,华安县城乡规划建设局华安县农村污水处理设施建 …,盖州市双台镇污水处理厂及配套管网工程项目PPP模式,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201805/t20180521_9956163.htm
1025,石首市住房和城乡建设局石首市乡镇生活污水处 …,石首市乡镇生活污水处理PPP+项目,http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/201712/t20171210_9310073.htm
1026,石首市乡镇生活污水处理PPP项目（二次）预成交结 …,石首市乡镇生活污水处理PPP+项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201801/t20180103_9431552.htm
1027,湖北 - 中国政府采购网 - ccgp.gov.cn,石首市乡镇生活污水处理PPP+项目,http://www.ccgp.gov.cn/ppp/zx/df/hubei/
1028,铜仁市印江县石阡县城乡生活污水治理PPP项目采购 …,碧江区乡镇及农村生活污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201805/t20180516_9937814.htm
1029,铜仁市印江县石阡县城乡生活污水治理PPP项目（二 …,碧江区乡镇及农村生活污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201807/t20180723_10330146.htm
1030,澄江县农村生活污水处理及人居环境提升工程政府和 …,锦屏县污水处理提升改造及乡镇村污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201706/t20170613_8373921.htm
1031,柘荣县住房和城乡规划建设局柘荣县综合污水处理厂 …,福建省宁德市柘荣县综合污水处理厂及配套管网ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201809/t20180919_10730798.htm
1032,霞浦县第一自来水厂霞浦县城区污水管道疏浚维护工 …,福建省宁德市霞浦县污水处理厂三期及配套设施建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201802/t20180213_9592908.htm
1033,PPP资格预审公告_中国政府采购网,福建省宁德市霞浦县污水处理厂三期及配套设施建设PPP项目,http://www.ccgp.gov.cn/ppp/pppzgysgg/main.htm
1034,漳浦县城乡规划建设局漳浦县东南和西北片区村镇污 …,福建省漳州市漳浦县西北片区村镇污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201808/t20180817_10498649.htm
1035,福建省漳州市漳浦县朝阳水库工程PPP项目（三次招 …,福建省漳州市漳浦县西北片区村镇污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201903/t20190308_11728264.htm
1036,福建吉瑞招标代理有限公司关于仙游县疾病预防控制 …,福建省莆田市仙游县污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/xjgg/201907/t20190705_12404616.htm
1037,更正公告_中国政府采购网 - ccgp.gov.cn,福建省莆田市仙游县污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/index_13.htm
1038,福建总投资1600多亿元PPP项目将在深圳推介,福建省莆田市仙游县污水处理工程项目,http://www.ccgp.gov.cn/df/fujian/201603/t20160329_6626508.htm
1039,莆田市环境卫生管理处莆田市餐厨垃圾处置场PPP项 …,福建省莆田市仙游县污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201702/t20170221_7940452.htm
1040,仙游县医院医疗被服、布类洗涤项目招标公告,福建省莆田市仙游县污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201710/t20171025_9050562.htm
1041,长春空港经济开发区管理委员会长春空港经济开发区 …,空港新城北区污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201803/t20180316_9671152.htm
1042,长葛产业新城PPP项目（起步区）咨询服务项目评标 …,空港新城北区污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201903/t20190308_11728147.htm
1043,织金县城区水环境综合治理（景观）工程一期PPP项目,织金县城乡污水处理（一期）PPP建设项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201708/t20170825_8746007.htm
1044,PPP更正公告 - 中国政府采购网 - ccgp.gov.cn,织金县城乡污水处理（一期）PPP建设项目,http://www.ccgp.gov.cn/ppp/pppgzgg/
1045,潜山县13个乡镇污水处理一期工程PPP项目中标、成 …,苍梧县新县城及六个镇污水处理厂（PPP）项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201808/t20180814_10470203.htm
1046,华容县住房和城乡建设局华容县污水处理设施厂网一 …,织金县城乡污水处理（一期）PPP建设项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201706/t20170629_8453488.htm
1047,商丘市第九污水处理厂及配套管网工程BOT项目结果 …,郑州市上街区第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190813_12669999.htm
1048,龙川县整县镇村污水处理设施及配套管网工程（下片 …,耒阳市城镇污水处理设施及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/201911/t20191122_13400566.htm
1049,苍梧县城镇建设投资开发有限公司苍梧县新县城及6 …,苍梧县新县城及六个镇污水处理厂（PPP）项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201702/t20170207_7906479.htm
1050,广西中意招标造价咨询有限公司 - ccgp.gov.cn,苍梧县新县城及六个镇污水处理厂（PPP）项目,http://www.ccgp.gov.cn/oss/download?uuid=109E592D29683B76CAF63E4357E591
1051,南宁品正建设咨询有限责任公司苍梧县新县城及六个 …,苍梧县新县城及六个镇污水处理厂（PPP）项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201709/t20170927_8916958.htm
1052,石桥镇新县城污水处理厂项目建议书及可行性研究报 …,苍梧县新县城及六个镇污水处理厂（PPP）项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201606/t20160613_6896070.htm
1053,蕉岭县水务局蕉岭县生活污水处理设施全县捆绑PPP …,苍梧县新县城及六个镇污水处理厂（PPP）项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201705/t20170527_8302697.htm
1054,沙洋县PPP工作全面“开花”_中国政府采购网,荆门市沙洋县污水处理工程项目,http://www.ccgp.gov.cn/ppp/zx/df/hubei/201612/t20161219_7755759.htm
1055,沙洋县长湖湖区水质生态修复项目（水污染防治专项 …,荆门市沙洋县污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201809/t20180917_10706255.htm
1056,莱城工业区污水处理厂及配套管网一期工程PPP项目 …,零陵工业园污水处理及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201902/t20190225_11675334.htm
1057,莱芜市莱城工业区污水处理厂及配套管网一期工 …,莱城工业区污水处理厂及配套管网一期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/201812/t20181225_11414598.htm
1058,莱芜市莱城工业区污水处理厂及配套管网工程PPP项 …,莱城工业区污水处理厂及配套管网一期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201803/t20180319_9677196.htm
1059,莱城工业区污水处理厂配套管网工程设计服务中标公告,莱城工业区污水处理厂及配套管网一期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181214_11345130.htm
1060,吴川市滨江污水处理厂及配套管网（一期）工程PPP …,莱城工业区污水处理厂及配套管网一期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201807/t20180723_10327448.htm
1061,蓝塘镇污水处理厂一期工程PPP项目（0809 …,蓝塘镇污水处理厂一期工程BOT项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201802/t20180214_9593686.htm
1062,泾河新城第二污水处理厂（一期）工程BOT招标（二 …,蓝塘镇污水处理厂一期工程BOT项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201710/t20171009_8957306.htm
1063,关于西咸新区第一污水厂PPP项目资格预审公告,陕西省延安新区地下式污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201712/t20171201_9270577.htm
1064,关于沣西新城渭河污水处理厂综合工程PPP项目成交 …,陕西省西安市污水处理厂污泥集中处置PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201608/t20160808_7156577.htm
1065,关于西咸新区第一污水处理厂PPP项目的磋商成交公告,西安市第十二污水处理厂新建PPP项目（一期）,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201802/t20180227_9615175.htm
1066,高新技术产业开发区市政配套服务中心关于西安市高 …,西安市第十二污水处理厂新建PPP项目（一期）,http://www.ccgp.gov.cn/cggg/dfbx/gkzb/201206/t20120620_2181417.shtml
1067,宝鸡蟠龙新区污水处理厂工程PPP项目资格预审公告,陕西省延安新区地下式污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201711/t20171106_9111776.htm
1068,石河子市污水处理厂提标改造和中水回用工程PPP项 …,西安市第十二污水处理厂新建PPP项目（一期）,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201808/t20180821_10524665.htm
1069,西峡县县城第二污水处理工程设计项目中标公示,西峡县县城第二污水处理工程ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201902/t20190228_11692526.htm
1070,施秉县县城及乡镇污水处理工程PPP项目（二次）,西峡县县城第二污水处理工程ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201801/t20180102_9426677.htm
1071,施秉县县城及乡镇污水处理工程PPP项目（二次）采 …,隆回县污水处理系统工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/201803/t20180319_9676624.htm
1072,大方县城污水处理三期工程PPP项目（第二次）资格 …,贵州省毕节市大方县城污水处理三期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201908/t20190809_12646434.htm
1073,西峡县污水处理厂升级改造工程评标结果公示,西峡县县城第二污水处理工程ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201511/t20151109_6107481.htm
1074,贞丰县农村污水处理及垃圾收运PPP项目（二次）资 …,贵州省黔西南州贞丰县污水处理及七星湖景区基础设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201903/t20190306_11718931.htm
1075,贞丰县农村污水处理及垃圾收运PPP项目（暂停公 …,贞丰县农村污水处理及垃圾收运PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201901/t20190118_11539686.htm
1076,贞丰县农村污水处理及垃圾收运PPP项目废标公告,贵州省黔西南州贞丰县污水处理及七星湖景区基础设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201902/t20190220_11651796.htm
1077,贞丰县农村污水处理及垃圾收运PPP项目采购公告,贵州省黔西南州贞丰县污水处理及七星湖景区基础设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201812/t20181227_11428934.htm
1078,贞丰县农村污水处理及垃圾收运PPP项目资格预审公告,贞丰县农村污水处理及垃圾收运PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201810/t20181008_10843094.htm
1079,贵安新区湖潮污水处理厂一期PPP项目,贵安新区湖潮污水处理厂一期PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201704/t20170425_8161083.htm
1080,贵安新区湖潮污水处理厂一期PPP项目中标（成交） …,贵安新区湖潮污水处理厂一期PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201711/t20171120_9192264.htm
1081,贵州贵安新区综合管廊PPP项目中标（成交）公告,贵安新区湖潮污水处理厂一期PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201808/t20180817_10498632.htm
1082,剑河县城乡污水处理及配套管网工程PPP项目中标（ …,零陵工业园污水处理及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201904/t20190417_11918903.htm
1083,剑河县城乡污水处理及配套管网工程PPP项目采购公告,贵州省剑河县城乡污水处理及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201901/t20190104_11468506.htm
1084,剑河县城乡污水处理及配套管网工程PPP项目（二 …,贵州省剑河县城乡污水处理及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201811/t20181128_11213079.htm
1085,毕节市大新桥地埋式污水处理厂和倒天河水环境综 …,贵州省毕节市大新桥地埋式污水处理厂和倒天河水环境综合治理一期（河段三）工程、二期（河段四）工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201810/t20181017_10909087.htm
1086,安顺市西秀区水环境综合治理PPP项目(二期）中 …,贵州省毕节市大新桥地埋式污水处理厂和倒天河水环境综合治理一期（河段三）工程、二期（河段四）工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201803/t20180329_9723958.htm
1087,安顺市西秀区水务局关于政府与社会资本合作(PPP) …,贵州省毕节市大新桥地埋式污水处理厂和倒天河水环境综合治理一期（河段三）工程、二期（河段四）工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201707/t20170726_8583592.htm
1088,清镇市东门河三年变清水环境综合治理项目一期工 …,贵州省毕节市大新桥地埋式污水处理厂和倒天河水环境综合治理一期（河段三）工程、二期（河段四）工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201712/t20171201_9262150.htm
1089,G3511 菏宝线临猗黄河大桥及引线工程、运三高速三门峡公铁黄河 …,贵州省毕节市大新桥地埋式污水处理厂和倒天河水环境综合治理一期（河段三）工程、二期（河段四）工程PPP项目,http://www.ccgp.gov.cn/oss/download?uuid=11F733B641CBF0DF380EAB9E9C5ABE
1090,黑龙江省高速公路建设局鹤大高速佳木斯过境段政府 …,贵州省毕节市大新桥地埋式污水处理厂和倒天河水环境综合治理一期（河段三）工程、二期（河段四）工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181203_11256189.htm
1091,大方县城污水处理三期工程PPP项目中标（成交）公告,贵州省遵义市湄潭县城协育污水处理厂建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201804/t20180419_9809480.htm
1092,大方县城污水处理三期工程PPP项目,贵州省毕节市大方县城污水处理三期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201706/t20170626_8432847.htm
1093,大方县城污水处理三期工程PPP项目更正公告,贵州省毕节市大方县城污水处理三期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201801/t20180126_9526813.htm
1094,大方县城污水处理三期工程PPP项目采购公告,贵州省毕节市大方县城污水处理三期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201801/t20180105_9442391.htm
1095,赫章县县乡污水处理政府和社会资本合作项目（PPP),贵州省毕节市赫章县县乡污水处理,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201706/t20170615_8387093.htm
1096,赫章县县乡污水处理政府和社会资本合作项 …,贵州省毕节市赫章县县乡污水处理,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201712/t20171204_9270331.htm
1097,湄潭县城协育污水处理厂建设工程PPP项目社会资本 …,贵州省遵义市湄潭县城协育污水处理厂建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201912/t20191202_13463326.htm
1098,松桃自治县县城及五个乡镇污水处理工程PPP项目采 …,贵州省铜仁市松桃自治县县城及五个乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201907/t20190731_12580912.htm
1099,铜仁市印江县石阡县城乡生活污水治理PPP项目中 …,贵州省铜仁市松桃自治县县城及五个乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181205_11273954.htm
1100,思南县白鹭湖旅游度假区PPP项目中标（成交）公告,贵州省铜仁市松桃自治县县城及五个乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201809/t20180930_10815507.htm
1101,贵州省思南县县城新区河道治理PPP项目资格预审公告,贵州省铜仁市松桃自治县县城及五个乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201805/t20180511_9910151.htm
1102,贵州省思南县县城新区河道治理PPP项目中标（成 …,贵州省铜仁市松桃自治县县城及五个乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201807/t20180730_10369000.htm
1103,贵州省黔南州福泉市城乡供水一体化PPP项目更正公告,贵州省黔南州福泉市城乡污水处理体系建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201804/t20180402_9733618.htm
1104,贵州省黔南州福泉市城乡供水一体化PPP项目采购公告,贵州省黔南州福泉市城乡污水处理体系建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201804/t20180426_9843190.htm
1105,福泉市工业园区污水处理工程设备采购中标（成交） …,贵州省黔南州福泉市城乡污水处理体系建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201909/t20190929_13016516.htm
1106,贵州省黔南州龙里县经济开发区2万吨污水处理及中 …,贵州省黔南州龙里县经济开发区2万吨污水处理及中水回用工程,http://www.ccgp.gov.cn/cggg/dfgg/jzxtpgg/201901/t20190115_11520896.htm
1107,贵州省龙里县经济开发区2万吨污水处理及中水回用 …,贵州省黔南州龙里县经济开发区2万吨污水处理及中水回用工程,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201911/t20191122_13397633.htm
1108,贵州黔南州龙里县经济开发区2万吨污水处理及中水 …,贵州省黔南州龙里县经济开发区2万吨污水处理及中水回用工程,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201609/t20160926_7362359.htm
1109,乌海经济开发区海勃湾工业园管理委员会乌海经济开 …,贵州省黔南州龙里县经济开发区2万吨污水处理及中水回用工程,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201612/t20161207_7697827.htm
1110,贵州省黔西南州兴仁县麻沙河流域污水处理工程（二 …,贵州省黔西南州兴仁县麻沙河流域污水处理工程（二期）PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201812/t20181229_11445126.htm
1111,贵州省安龙县供水工程PPP项目 - ccgp.gov.cn,贵州省黔西南州兴仁县麻沙河流域污水处理工程（二期）PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201712/t20171221_9375634.htm
1112,贞丰县污水处理及七星湖景区基础设施PPP项目,贵州省黔西南州贞丰县污水处理及七星湖景区基础设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201801/t20180117_9488889.htm
1113,贞丰县污水处理及七星湖景区基础设施PPP项目（三 …,贵州省黔西南州贞丰县污水处理及七星湖景区基础设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201803/t20180323_9695057.htm
